"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Traffic Basic.nlogo"
"experiment"
"12/13/2024 22:11:59:354 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of turtles"
"5105","0.0045","20","0.035","300","0.1761815799891992"
"5111","0.0045","20","0.035","300","0.18868843684809594"
"5106","0.0045","20","0.035","300","0.1913016760682349"
"5112","0.0045","20","0.035","300","0.1773427914137688"
"5113","0.0045","20","0.035","300","0.19682226149165016"
"5114","0.0045","20","0.035","300","0.17511375460724646"
"5115","0.0045","20","0.035","300","0.17436109173889247"
"5117","0.0045","20","0.035","300","0.18276551177557782"
"5118","0.0045","20","0.035","300","0.1834250722373014"
"5120","0.0045","20","0.035","300","0.1938258274022022"
"5119","0.0045","20","0.035","300","0.18977485856137863"
"5116","0.0045","20","0.035","300","0.18837649928899192"
"5122","0.0045","20","0.035","300","0.18135155037031736"
"5121","0.0045","20","0.035","300","0.1701939461776752"
"5123","0.0045","20","0.035","300","0.1845931848307854"
"5124","0.0045","20","0.035","300","0.1856714520766078"
"5125","0.0045","20","0.035","300","0.18533862087300398"
"5130","0.0045","20","0.035","300","0.19650000000000017"
"5129","0.0045","20","0.035","300","0.175167683879022"
"5128","0.0045","20","0.035","300","0.1991017645763163"
"5131","0.0045","20","0.035","300","0.18072212290197326"
"5133","0.0045","20","0.035","300","0.1875319377634344"
"5126","0.0045","20","0.035","300","0.1806210761550122"
"5127","0.0045","20","0.035","300","0.1879648097639373"
"5132","0.0045","20","0.035","300","0.18147668503586364"
"5136","0.0045","20","0.035","300","0.18282195149393424"
"5137","0.0045","20","0.035","300","0.175986036767232"
"5134","0.0045","20","0.035","300","0.17538473202389368"
"5135","0.0045","20","0.035","300","0.18847448670915778"
"5138","0.0045","20","0.035","300","0.1794535823430643"
"5141","0.0045","20","0.035","300","0.19979852064462514"
"5140","0.0045","20","0.035","300","0.176520425263518"
"5139","0.0045","20","0.035","300","0.18697811055714306"
"5142","0.0045","20","0.035","300","0.16992995132996624"
"5146","0.0045","20","0.035","300","0.17209986968959176"
"5143","0.0045","20","0.035","300","0.17959999999999998"
"5144","0.0045","20","0.035","300","0.1739500000000001"
"5147","0.0045","20","0.035","300","0.187347775793322"
"5145","0.0045","20","0.035","300","0.17327127404330858"
"5152","0.0045","20","0.035","300","0.1883258345253216"
"5150","0.0045","20","0.035","300","0.17986909060881956"
"5153","0.0045","20","0.035","300","0.16775918107539922"
"5151","0.0045","20","0.035","300","0.17845997423252308"
"5148","0.0045","20","0.035","300","0.17750000000000005"
"5149","0.0045","20","0.035","300","0.19305604135978024"
"5154","0.0045","20","0.035","300","0.17166992931892072"
"5155","0.0045","20","0.035","300","0.18762409506327832"
"5158","0.0045","20","0.035","300","0.1852847688301081"
"5156","0.0045","20","0.035","300","0.1829696568445013"
"5159","0.0045","20","0.035","300","0.17087500000000014"
"5157","0.0045","20","0.035","300","0.19062365983646093"
"5160","0.0045","20","0.035","300","0.18548841105349206"
"5161","0.0045","20","0.035","300","0.19165938016554984"
"5162","0.0045","20","0.035","300","0.18635000000000002"
"5163","0.0045","20","0.035","300","0.17294373104561905"
"5166","0.0045","20","0.035","300","0.18580216486178383"
"5167","0.0045","20","0.035","300","0.17473757250808702"
"5165","0.0045","20","0.035","300","0.173169022707727"
"5164","0.0045","20","0.035","300","0.17152500000000004"
"5169","0.0045","20","0.035","300","0.1841385880433769"
"5172","0.0045","20","0.035","300","0.17376667139905572"
"5173","0.0045","20","0.035","300","0.18749452494060567"
"5174","0.0045","20","0.035","300","0.1818692004631938"
"5176","0.0045","20","0.035","300","0.1777519118241317"
"5175","0.0045","20","0.035","300","0.17796387701151936"
"5170","0.0045","20","0.035","300","0.1852824098526023"
"5177","0.0045","20","0.035","300","0.18654792073430765"
"5171","0.0045","20","0.035","300","0.17985725990472096"
"5178","0.0045","20","0.035","300","0.18182047341789498"
"5179","0.0045","20","0.035","300","0.18763959566047156"
"5181","0.0045","20","0.035","300","0.1693964199997567"
"5180","0.0045","20","0.035","300","0.1894557481881308"
"5184","0.0045","20","0.035","300","0.18703309048899527"
"5182","0.0045","20","0.035","300","0.19177499322799627"
"5186","0.0045","20","0.035","300","0.18140241120474193"
"5187","0.0045","20","0.035","300","0.1826193154283347"
"5185","0.0045","20","0.035","300","0.16602941570558033"
"5188","0.0045","20","0.035","300","0.18100654209139164"
"5190","0.0045","20","0.035","300","0.1915477997276416"
"5189","0.0045","20","0.035","300","0.19262124879265033"
"5168","0.0045","20","0.035","300","0.18980331526695002"
"5191","0.0045","20","0.035","300","0.1775541854023842"
"5194","0.0045","20","0.035","300","0.18145000000000014"
"5192","0.0045","20","0.035","300","0.17635191136723924"
"5193","0.0045","20","0.035","300","0.16913324051002107"
"5195","0.0045","20","0.035","300","0.1923103097746886"
"5196","0.0045","20","0.035","300","0.17652661230390526"
"5197","0.0045","20","0.035","300","0.1796"
"5198","0.0045","20","0.035","300","0.18213151454303023"
"5199","0.0045","20","0.035","300","0.1857359625850889"
"5200","0.0045","20","0.035","300","0.16841436972837148"
"5203","0.0045","20","0.038","300","0.16490000000000007"
"5202","0.0045","20","0.038","300","0.17669250518400875"
"5183","0.0045","20","0.035","300","0.1846412488251807"
"5205","0.0045","20","0.038","300","0.1716750000000001"
"5206","0.0045","20","0.038","300","0.18468510842469996"
"5207","0.0045","20","0.038","300","0.17006799429982217"
"5204","0.0045","20","0.038","300","0.15283863679389595"
"5208","0.0045","20","0.038","300","0.15911684404800502"
"5209","0.0045","20","0.038","300","0.18623859442467422"
"5212","0.0045","20","0.038","300","0.17832269670759088"
"5214","0.0045","20","0.038","300","0.16326793179357807"
"5216","0.0045","20","0.038","300","0.16935820990385242"
"5215","0.0045","20","0.038","300","0.16738072111834867"
"5217","0.0045","20","0.038","300","0.15844653671950926"
"5211","0.0045","20","0.038","300","0.1618662289414304"
"5210","0.0045","20","0.038","300","0.16635809883195316"
"5218","0.0045","20","0.038","300","0.17647125014643772"
"5201","0.0045","20","0.038","300","0.16739911271751934"
"5221","0.0045","20","0.038","300","0.17699705442610594"
"5219","0.0045","20","0.038","300","0.16070000000000007"
"5222","0.0045","20","0.038","300","0.16627821551679545"
"5223","0.0045","20","0.038","300","0.17766996738318627"
"5224","0.0045","20","0.038","300","0.17246790876931795"
"5225","0.0045","20","0.038","300","0.16674909819144929"
"5220","0.0045","20","0.038","300","0.170147079487115"
"5226","0.0045","20","0.038","300","0.15690000000000007"
"5227","0.0045","20","0.038","300","0.17989285299073038"
"5229","0.0045","20","0.038","300","0.1687733883993154"
"5230","0.0045","20","0.038","300","0.19197457786103228"
"5228","0.0045","20","0.038","300","0.16706009035032532"
"5232","0.0045","20","0.038","300","0.1608157967559467"
"5233","0.0045","20","0.038","300","0.16704168186109808"
"5213","0.0045","20","0.038","300","0.16518300305762998"
"5231","0.0045","20","0.038","300","0.15842779455501083"
"5234","0.0045","20","0.038","300","0.17794942923765966"
"5235","0.0045","20","0.038","300","0.157206964217219"
"5236","0.0045","20","0.038","300","0.17153019907697153"
"5238","0.0045","20","0.038","300","0.1822300427236641"
"5239","0.0045","20","0.038","300","0.16724724850861747"
"5240","0.0045","20","0.038","300","0.16321761321356498"
"5242","0.0045","20","0.038","300","0.16264158594932437"
"5244","0.0045","20","0.038","300","0.15741371255335052"
"5243","0.0045","20","0.038","300","0.1756250000000001"
"5241","0.0045","20","0.038","300","0.16058599953129438"
"5246","0.0045","20","0.038","300","0.1770338110273088"
"5247","0.0045","20","0.038","300","0.15952300038589562"
"5245","0.0045","20","0.038","300","0.16797500000000007"
"5248","0.0045","20","0.038","300","0.15718077316562662"
"5250","0.0045","20","0.038","300","0.1679024340476329"
"5251","0.0045","20","0.038","300","0.16706914523620403"
"5252","0.0045","20","0.038","300","0.1601028572167417"
"5249","0.0045","20","0.038","300","0.15891646362345266"
"5254","0.0045","20","0.038","300","0.15857590555666"
"5257","0.0045","20","0.038","300","0.17227207627841912"
"5253","0.0045","20","0.038","300","0.1727154888159339"
"5256","0.0045","20","0.038","300","0.15844682042944552"
"5255","0.0045","20","0.038","300","0.1801866324590402"
"5258","0.0045","20","0.038","300","0.16275759550420643"
"5237","0.0045","20","0.038","300","0.1758845572910212"
"5260","0.0045","20","0.038","300","0.17825000000000005"
"5262","0.0045","20","0.038","300","0.1653166823639935"
"5261","0.0045","20","0.038","300","0.17468107151313778"
"5259","0.0045","20","0.038","300","0.180389875970375"
"5264","0.0045","20","0.038","300","0.16170843617749503"
"5266","0.0045","20","0.038","300","0.1748066580447559"
"5263","0.0045","20","0.038","300","0.1651000000000001"
"5267","0.0045","20","0.038","300","0.1787877730794245"
"5265","0.0045","20","0.038","300","0.16069371358696047"
"5268","0.0045","20","0.038","300","0.178829182055751"
"5269","0.0045","20","0.038","300","0.16142878865751087"
"5270","0.0045","20","0.038","300","0.16910073219571298"
"5273","0.0045","20","0.038","300","0.16559331847590789"
"5272","0.0045","20","0.038","300","0.1795067819595553"
"5275","0.0045","20","0.038","300","0.16482502991169"
"5276","0.0045","20","0.038","300","0.1822414450980412"
"5274","0.0045","20","0.038","300","0.17540871058920313"
"5278","0.0045","20","0.038","300","0.1610505991791715"
"5279","0.0045","20","0.038","300","0.1676011015371003"
"5277","0.0045","20","0.038","300","0.16381572566932867"
"5280","0.0045","20","0.038","300","0.16306233022892663"
"5281","0.0045","20","0.038","300","0.16520590479053324"
"5283","0.0045","20","0.038","300","0.1559990814635326"
"5284","0.0045","20","0.038","300","0.1803579098654018"
"5286","0.0045","20","0.038","300","0.15584024097937127"
"5285","0.0045","20","0.038","300","0.15447707760923757"
"5282","0.0045","20","0.038","300","0.17334241029234762"
"5288","0.0045","20","0.038","300","0.18245027498531685"
"5289","0.0045","20","0.038","300","0.16222897264178676"
"5287","0.0045","20","0.038","300","0.17291805885956055"
"5290","0.0045","20","0.038","300","0.1691103953749551"
"5291","0.0045","20","0.038","300","0.17954038860588145"
"5292","0.0045","20","0.038","300","0.16623836320919355"
"5293","0.0045","20","0.038","300","0.1768589472604123"
"5271","0.0045","20","0.038","300","0.16914763997744903"
"5294","0.0045","20","0.038","300","0.17322270828217462"
"5295","0.0045","20","0.038","300","0.15724841306660314"
"5297","0.0045","20","0.038","300","0.1654500000000001"
"5298","0.0045","20","0.038","300","0.1771293885324678"
"5299","0.0045","20","0.038","300","0.16247313524162027"
"5300","0.0045","20","0.038","300","0.15125517819142445"
"5302","0.0045","20","0.041","300","0.15955731126466435"
"5304","0.0045","20","0.041","300","0.16017896847506802"
"5305","0.0045","20","0.041","300","0.16565369862090915"
"5301","0.0045","20","0.041","300","0.16933175909561804"
"5303","0.0045","20","0.041","300","0.1518218664552768"
"5306","0.0045","20","0.041","300","0.16170216141559463"
"5307","0.0045","20","0.041","300","0.14053939200573992"
"5308","0.0045","20","0.041","300","0.15470833317834998"
"5309","0.0045","20","0.041","300","0.16210299857690497"
"5310","0.0045","20","0.041","300","0.15585838636703403"
"5312","0.0045","20","0.041","300","0.1609226262061889"
"5311","0.0045","20","0.041","300","0.15712500000000001"
"5314","0.0045","20","0.041","300","0.15483732571360914"
"5313","0.0045","20","0.041","300","0.15008685769149493"
"5316","0.0045","20","0.041","300","0.14729494262082563"
"5317","0.0045","20","0.041","300","0.16476117867576984"
"5319","0.0045","20","0.041","300","0.1592356221332133"
"5318","0.0045","20","0.041","300","0.14622803250945463"
"5315","0.0045","20","0.041","300","0.1537112486255424"
"5296","0.0045","20","0.038","300","0.16698639884311056"
"5320","0.0045","20","0.041","300","0.14727763168593047"
"5322","0.0045","20","0.041","300","0.1606905366130603"
"5324","0.0045","20","0.041","300","0.17034652565393443"
"5325","0.0045","20","0.041","300","0.15608319352937342"
"5321","0.0045","20","0.041","300","0.14595000000000002"
"5327","0.0045","20","0.041","300","0.15604737832969345"
"5326","0.0045","20","0.041","300","0.13905499864770723"
"5328","0.0045","20","0.041","300","0.14666941791157617"
"5323","0.0045","20","0.041","300","0.15107032367791734"
"5329","0.0045","20","0.041","300","0.15990000000000001"
"5330","0.0045","20","0.041","300","0.14580000000000004"
"5331","0.0045","20","0.041","300","0.17178148202070886"
"5333","0.0045","20","0.041","300","0.14385496404050155"
"5339","0.0045","20","0.041","300","0.17013835021094093"
"5334","0.0045","20","0.041","300","0.15397153443755499"
"5337","0.0045","20","0.041","300","0.1633754971435369"
"5335","0.0045","20","0.041","300","0.16375685905668164"
"5338","0.0045","20","0.041","300","0.1713699874021119"
"5332","0.0045","20","0.041","300","0.1464063135240029"
"5341","0.0045","20","0.041","300","0.1670922544395071"
"5336","0.0045","20","0.041","300","0.14718508901636673"
"5340","0.0045","20","0.041","300","0.1718140449634164"
"5342","0.0045","20","0.041","300","0.1578826388886099"
"5344","0.0045","20","0.041","300","0.16118294874756792"
"5345","0.0045","20","0.041","300","0.15882710802082023"
"5346","0.0045","20","0.041","300","0.15517719993432388"
"5347","0.0045","20","0.041","300","0.16050750531348534"
"5343","0.0045","20","0.041","300","0.167925"
"5348","0.0045","20","0.041","300","0.16687500000000016"
"5349","0.0045","20","0.041","300","0.1603736224501098"
"5351","0.0045","20","0.041","300","0.158018255045552"
"5350","0.0045","20","0.041","300","0.16501127280332312"
"5352","0.0045","20","0.041","300","0.1424356936959819"
"5356","0.0045","20","0.041","300","0.1423304169153995"
"5353","0.0045","20","0.041","300","0.15168498726024915"
"5355","0.0045","20","0.041","300","0.16869479282432942"
"5357","0.0045","20","0.041","300","0.15592812430691944"
"5359","0.0045","20","0.041","300","0.16431862355032315"
"5354","0.0045","20","0.041","300","0.17198872642398566"
"5360","0.0045","20","0.041","300","0.14301337532057573"
"5358","0.0045","20","0.041","300","0.16026830340095918"
"5362","0.0045","20","0.041","300","0.16484518779749394"
"5365","0.0045","20","0.041","300","0.1469722669439715"
"5363","0.0045","20","0.041","300","0.14970576160176868"
"5367","0.0045","20","0.041","300","0.17533750337484302"
"5368","0.0045","20","0.041","300","0.16864229773614742"
"5366","0.0045","20","0.041","300","0.14627398029164657"
"5369","0.0045","20","0.041","300","0.15455764753348716"
"5364","0.0045","20","0.041","300","0.1484776309489939"
"5371","0.0045","20","0.041","300","0.15404991665679202"
"5370","0.0045","20","0.041","300","0.1622306506521793"
"5373","0.0045","20","0.041","300","0.14295285779837036"
"5374","0.0045","20","0.041","300","0.15248422611979784"
"5376","0.0045","20","0.041","300","0.15239948490575508"
"5375","0.0045","20","0.041","300","0.149072282682163"
"5377","0.0045","20","0.041","300","0.164325"
"5379","0.0045","20","0.041","300","0.15766547342828402"
"5378","0.0045","20","0.041","300","0.15710913963758583"
"5381","0.0045","20","0.041","300","0.14310000000000006"
"5361","0.0045","20","0.041","300","0.16737298623329597"
"5380","0.0045","20","0.041","300","0.15664425583270153"
"5383","0.0045","20","0.041","300","0.16598079202226929"
"5382","0.0045","20","0.041","300","0.15999722897260185"
"5384","0.0045","20","0.041","300","0.14897583409863688"
"5385","0.0045","20","0.041","300","0.14904579389434433"
"5388","0.0045","20","0.041","300","0.149852053456138"
"5387","0.0045","20","0.041","300","0.1637270796639707"
"5390","0.0045","20","0.041","300","0.16718948044681647"
"5389","0.0045","20","0.041","300","0.16242713417363422"
"5392","0.0045","20","0.041","300","0.16716492369839592"
"5393","0.0045","20","0.041","300","0.17160849317851357"
"5391","0.0045","20","0.041","300","0.15232410350058986"
"5394","0.0045","20","0.041","300","0.1518484297678122"
"5372","0.0045","20","0.041","300","0.14658136422281362"
"5395","0.0045","20","0.041","300","0.14400528028304477"
